app_id,status,review_score,review_score_desc,total_positive,total_negative,total_reviews
81884,True,0,No user reviews,0,0,0
81885,True,0,No user reviews,0,0,0
81886,True,0,No user reviews,0,0,0
81887,True,0,No user reviews,0,0,0
81888,True,0,No user reviews,0,0,0
81889,True,0,No user reviews,0,0,0
81890,True,0,No user reviews,0,0,0
81891,True,0,No user reviews,0,0,0
81892,True,0,No user reviews,0,0,0
81893,True,0,No user reviews,0,0,0
81894,True,0,No user reviews,0,0,0
81895,True,0,No user reviews,0,0,0
81896,True,0,No user reviews,0,0,0
81897,True,0,No user reviews,0,0,0
81898,True,0,No user reviews,0,0,0
81899,True,0,No user reviews,0,0,0
81900,True,0,No user reviews,0,0,0
81901,True,0,No user reviews,0,0,0
81902,True,0,No user reviews,0,0,0
81903,True,0,No user reviews,0,0,0
81904,True,0,No user reviews,0,0,0
81905,True,0,No user reviews,0,0,0
81906,True,0,No user reviews,0,0,0
81907,True,0,No user reviews,0,0,0
81908,True,0,No user reviews,0,0,0
81909,True,0,No user reviews,0,0,0
81910,True,0,No user reviews,0,0,0
81911,True,0,No user reviews,0,0,0
81912,True,0,No user reviews,0,0,0
81913,True,0,No user reviews,0,0,0
81914,True,0,No user reviews,0,0,0
81915,True,0,No user reviews,0,0,0
81916,True,0,No user reviews,0,0,0
81917,True,0,No user reviews,0,0,0
81918,True,0,No user reviews,0,0,0
81919,True,0,No user reviews,0,0,0
81920,True,0,No user reviews,0,0,0
81921,True,0,No user reviews,0,0,0
81922,True,0,No user reviews,0,0,0
81923,True,0,No user reviews,0,0,0
81924,True,0,No user reviews,0,0,0
81925,True,0,No user reviews,0,0,0
81926,True,0,No user reviews,0,0,0
81927,True,0,No user reviews,0,0,0
81928,True,0,No user reviews,0,0,0
81929,True,0,No user reviews,0,0,0
81930,True,0,No user reviews,0,0,0
81931,True,0,No user reviews,0,0,0
81932,True,0,No user reviews,0,0,0
81933,True,0,No user reviews,0,0,0
81935,True,0,No user reviews,0,0,0
81936,True,0,No user reviews,0,0,0
81937,True,0,No user reviews,0,0,0
81938,True,0,No user reviews,0,0,0
81939,True,0,No user reviews,0,0,0
81940,True,0,No user reviews,0,0,0
81941,True,0,No user reviews,0,0,0
81942,True,0,No user reviews,0,0,0
81943,True,0,No user reviews,0,0,0
81944,True,0,No user reviews,0,0,0
81945,True,0,No user reviews,0,0,0
81946,True,0,No user reviews,0,0,0
81947,True,0,No user reviews,0,0,0
81948,True,0,No user reviews,0,0,0
81949,True,0,No user reviews,0,0,0
81950,True,0,No user reviews,0,0,0
81951,True,0,No user reviews,0,0,0
81952,True,0,No user reviews,0,0,0
81953,True,0,No user reviews,0,0,0
81954,True,0,No user reviews,0,0,0
81955,True,0,No user reviews,0,0,0
81956,True,0,No user reviews,0,0,0
81957,True,0,No user reviews,0,0,0
81958,True,0,No user reviews,0,0,0
81959,True,0,No user reviews,0,0,0
81960,True,0,No user reviews,0,0,0
81961,True,0,No user reviews,0,0,0
81962,True,0,No user reviews,0,0,0
81963,True,0,No user reviews,0,0,0
81964,True,0,No user reviews,0,0,0
81965,True,0,No user reviews,0,0,0
81966,True,0,No user reviews,0,0,0
81967,True,0,No user reviews,0,0,0
81968,True,0,No user reviews,0,0,0
81969,True,0,No user reviews,0,0,0
81970,True,0,No user reviews,0,0,0
81971,True,0,No user reviews,0,0,0
81972,True,0,No user reviews,0,0,0
81973,True,0,No user reviews,0,0,0
81974,True,0,No user reviews,0,0,0
81975,True,0,No user reviews,0,0,0
81976,True,0,No user reviews,0,0,0
81977,True,0,No user reviews,0,0,0
81978,True,0,No user reviews,0,0,0
81979,True,0,No user reviews,0,0,0
81980,True,0,No user reviews,0,0,0
81981,True,0,No user reviews,0,0,0
81982,True,0,No user reviews,0,0,0
81983,True,0,No user reviews,0,0,0
81984,True,0,No user reviews,0,0,0
81985,True,0,No user reviews,0,0,0
81986,True,0,No user reviews,0,0,0
81987,True,0,No user reviews,0,0,0
81988,True,0,No user reviews,0,0,0
81989,True,0,No user reviews,0,0,0
81990,True,0,No user reviews,0,0,0
81991,True,0,No user reviews,0,0,0
81992,True,0,No user reviews,0,0,0
81993,True,0,No user reviews,0,0,0
81994,True,0,No user reviews,0,0,0
81996,True,0,No user reviews,0,0,0
81997,True,0,No user reviews,0,0,0
81998,True,0,No user reviews,0,0,0
81999,True,0,No user reviews,0,0,0
82000,True,0,No user reviews,0,0,0
82001,True,0,No user reviews,0,0,0
82002,True,0,No user reviews,0,0,0
82006,True,0,No user reviews,0,0,0
82007,True,0,No user reviews,0,0,0
82008,True,0,No user reviews,0,0,0
82009,True,0,No user reviews,0,0,0
82010,True,0,No user reviews,0,0,0
82011,True,0,No user reviews,0,0,0
82012,True,0,No user reviews,0,0,0
82013,True,0,No user reviews,0,0,0
82014,True,0,No user reviews,0,0,0
82015,True,0,No user reviews,0,0,0
82016,True,0,No user reviews,0,0,0
82017,True,0,No user reviews,0,0,0
82018,True,0,No user reviews,0,0,0
82019,True,0,No user reviews,0,0,0
82020,True,0,No user reviews,0,0,0
82021,True,0,No user reviews,0,0,0
82022,True,0,No user reviews,0,0,0
82024,True,0,No user reviews,0,0,0
82025,True,0,No user reviews,0,0,0
82026,True,0,No user reviews,0,0,0
82027,True,0,No user reviews,0,0,0
82028,True,0,No user reviews,0,0,0
82029,True,0,No user reviews,0,0,0
82030,True,0,No user reviews,0,0,0
82031,True,0,No user reviews,0,0,0
82032,True,0,No user reviews,0,0,0
82033,True,0,No user reviews,0,0,0
82035,True,0,No user reviews,0,0,0
82036,True,0,No user reviews,0,0,0
82037,True,0,No user reviews,0,0,0
82038,True,0,No user reviews,0,0,0
82039,True,0,No user reviews,0,0,0
82040,True,0,No user reviews,0,0,0
82041,True,0,No user reviews,0,0,0
82042,True,0,No user reviews,0,0,0
82043,True,0,No user reviews,0,0,0
82044,True,0,No user reviews,0,0,0
82045,True,0,No user reviews,0,0,0
82047,True,0,No user reviews,0,0,0
82048,True,0,No user reviews,0,0,0
82049,True,0,No user reviews,0,0,0
82050,True,0,No user reviews,0,0,0
82051,True,0,No user reviews,0,0,0
82052,True,0,No user reviews,0,0,0
82053,True,0,No user reviews,0,0,0
82054,True,0,No user reviews,0,0,0
82055,True,0,No user reviews,0,0,0
82056,True,0,No user reviews,0,0,0
82057,True,0,No user reviews,0,0,0
82058,True,0,No user reviews,0,0,0
82059,True,0,No user reviews,0,0,0
82060,True,0,No user reviews,0,0,0
82061,True,0,No user reviews,0,0,0
82062,True,0,No user reviews,0,0,0
82063,True,0,No user reviews,0,0,0
82064,True,0,No user reviews,0,0,0
82065,True,0,No user reviews,0,0,0
82066,True,0,No user reviews,0,0,0
82067,True,0,No user reviews,0,0,0
82068,True,0,No user reviews,0,0,0
82069,True,0,No user reviews,0,0,0
82070,True,0,No user reviews,0,0,0
82071,True,0,No user reviews,0,0,0
82072,True,0,No user reviews,0,0,0
82073,True,0,No user reviews,0,0,0
82074,True,0,No user reviews,0,0,0
82075,True,0,No user reviews,0,0,0
82076,True,0,No user reviews,0,0,0
82077,True,0,No user reviews,0,0,0
82078,True,0,No user reviews,0,0,0
82079,True,0,No user reviews,0,0,0
82080,True,0,No user reviews,0,0,0
82081,True,0,No user reviews,0,0,0
82082,True,0,No user reviews,0,0,0
82083,True,0,No user reviews,0,0,0
82084,True,0,No user reviews,0,0,0
82085,True,0,No user reviews,0,0,0
82086,True,0,No user reviews,0,0,0
82087,True,0,No user reviews,0,0,0
82088,True,0,No user reviews,0,0,0
82089,True,0,No user reviews,0,0,0
82090,True,0,No user reviews,0,0,0
82091,True,0,No user reviews,0,0,0
82092,True,0,No user reviews,0,0,0
82093,True,0,No user reviews,0,0,0
82094,True,0,No user reviews,0,0,0
82095,True,0,No user reviews,0,0,0
82096,True,0,No user reviews,0,0,0
82097,True,0,No user reviews,0,0,0
82098,True,0,No user reviews,0,0,0
82100,True,0,No user reviews,0,0,0
82101,True,0,No user reviews,0,0,0
82102,True,0,No user reviews,0,0,0
82103,True,0,No user reviews,0,0,0
82121,True,0,No user reviews,0,0,0
82122,True,0,No user reviews,0,0,0
82123,True,0,No user reviews,0,0,0
82125,True,0,No user reviews,0,0,0
82128,True,0,No user reviews,0,0,0
82129,True,0,No user reviews,0,0,0
82130,True,0,No user reviews,0,0,0
82131,True,0,No user reviews,0,0,0
82132,True,0,No user reviews,0,0,0
82133,True,0,No user reviews,0,0,0
82134,True,0,No user reviews,0,0,0
82135,True,0,No user reviews,0,0,0
82136,True,0,No user reviews,0,0,0
82137,True,0,No user reviews,0,0,0
82138,True,0,No user reviews,0,0,0
82139,True,0,No user reviews,0,0,0
82140,True,0,No user reviews,0,0,0
82141,True,0,No user reviews,0,0,0
82142,True,0,No user reviews,0,0,0
82143,True,0,No user reviews,0,0,0
82144,True,0,No user reviews,0,0,0
82147,True,0,No user reviews,0,0,0
82148,True,0,No user reviews,0,0,0
82149,True,0,No user reviews,0,0,0
82151,True,0,No user reviews,0,0,0
82152,True,0,No user reviews,0,0,0
82153,True,0,No user reviews,0,0,0
82154,True,0,No user reviews,0,0,0
82155,True,0,No user reviews,0,0,0
82156,True,0,No user reviews,0,0,0
82157,True,0,No user reviews,0,0,0
82158,True,0,No user reviews,0,0,0
82159,True,0,No user reviews,0,0,0
82160,True,0,No user reviews,0,0,0
82161,True,0,No user reviews,0,0,0
82162,True,0,No user reviews,0,0,0
82163,True,0,No user reviews,0,0,0
82164,True,0,No user reviews,0,0,0
82165,True,0,No user reviews,0,0,0
82166,True,0,No user reviews,0,0,0
82167,True,0,No user reviews,0,0,0
82168,True,0,No user reviews,0,0,0
82169,True,0,No user reviews,0,0,0
82170,True,0,No user reviews,0,0,0
82171,True,0,No user reviews,0,0,0
82172,True,0,No user reviews,0,0,0
82173,True,0,No user reviews,0,0,0
82174,True,0,No user reviews,0,0,0
82175,True,0,No user reviews,0,0,0
82176,True,0,No user reviews,0,0,0
82177,True,0,No user reviews,0,0,0
82178,True,0,No user reviews,0,0,0
82179,True,0,No user reviews,0,0,0
82180,True,0,No user reviews,0,0,0
82181,True,0,No user reviews,0,0,0
82182,True,0,No user reviews,0,0,0
90100,True,7,Positive,17,0,17
90110,True,0,No user reviews,0,0,0
90200,True,8,Very Positive,169,38,207
90207,True,0,1 user reviews,1,0,1
90208,True,0,1 user reviews,1,0,1
90209,True,0,No user reviews,0,0,0
90210,True,0,No user reviews,0,0,0
90400,True,7,Positive,40,6,46
90410,True,0,No user reviews,0,0,0
90500,True,5,Mixed,38,51,89
90503,True,0,1 user reviews,0,1,1
90504,True,0,1 user reviews,0,1,1
90520,True,0,No user reviews,0,0,0
90530,True,0,No user reviews,0,0,0
90800,True,0,5 user reviews,4,1,5
90810,True,0,No user reviews,0,0,0
90900,True,0,No user reviews,0,0,0
91100,True,8,Very Positive,285,36,321
91104,True,0,6 user reviews,6,0,6
91106,True,0,2 user reviews,2,0,2
91110,True,0,No user reviews,0,0,0
91200,True,8,Very Positive,366,67,433
91210,True,0,No user reviews,0,0,0
91310,True,8,Very Positive,4614,1115,5729
91330,True,5,Mixed,196,134,330
91333,True,0,7 user reviews,5,2,7
91342,True,0,5 user reviews,3,2,5
91345,True,0,No user reviews,0,0,0
91346,True,0,5 user reviews,5,0,5
91600,True,8,Very Positive,1085,109,1194
91602,True,0,No user reviews,0,0,0
91603,True,0,No user reviews,0,0,0
91604,True,0,3 user reviews,2,1,3
91605,True,0,No user reviews,0,0,0
91606,True,0,No user reviews,0,0,0
91607,True,0,No user reviews,0,0,0
91608,True,0,No user reviews,0,0,0
91609,True,0,No user reviews,0,0,0
91610,True,0,No user reviews,0,0,0
91612,True,0,1 user reviews,1,0,1
91613,True,0,No user reviews,0,0,0
91614,True,0,1 user reviews,1,0,1
91615,True,0,No user reviews,0,0,0
91616,True,0,No user reviews,0,0,0
91617,True,0,No user reviews,0,0,0
91618,True,0,3 user reviews,3,0,3
91619,True,0,No user reviews,0,0,0
91621,True,0,No user reviews,0,0,0
91622,True,0,No user reviews,0,0,0
91623,True,0,No user reviews,0,0,0
91624,True,0,No user reviews,0,0,0
91700,True,8,Very Positive,3147,555,3702
91720,True,0,No user reviews,0,0,0
91800,True,7,Positive,40,8,48
91810,True,7,Positive,16,3,19
91820,True,0,No user reviews,0,0,0
91830,True,0,No user reviews,0,0,0
91900,True,8,Very Positive,248,48,296
91920,True,0,No user reviews,0,0,0
91930,True,0,No user reviews,0,0,0
92000,True,5,Mixed,698,453,1151
92100,True,5,Mixed,210,227,437
92200,True,8,Very Positive,68,6,74
92210,True,8,Very Positive,76,14,90
92220,True,8,Very Positive,56,10,66
92230,True,0,No user reviews,0,0,0
92240,True,0,No user reviews,0,0,0
92250,True,0,No user reviews,0,0,0
92300,True,6,Mostly Positive,252,106,358
92302,True,0,3 user reviews,2,1,3
92303,True,0,1 user reviews,1,0,1
92310,True,0,No user reviews,0,0,0
92400,True,6,Mostly Positive,21,6,27
92500,True,0,No user reviews,0,0,0
92502,True,0,6 user reviews,6,0,6
92503,True,0,1 user reviews,1,0,1
92504,True,0,No user reviews,0,0,0
92505,True,0,No user reviews,0,0,0
92506,True,0,No user reviews,0,0,0
92507,True,0,No user reviews,0,0,0
92508,True,0,No user reviews,0,0,0
92600,True,8,Very Positive,47,10,57
92620,True,0,No user reviews,0,0,0
92621,True,0,No user reviews,0,0,0
92622,True,0,No user reviews,0,0,0
92700,True,4,Mostly Negative,13,28,41
92800,True,9,Overwhelmingly Positive,1441,59,1500
92803,True,7,Positive,13,1,14
92810,True,0,No user reviews,0,0,0
92900,True,5,Mixed,34,35,69
93200,True,8,Very Positive,302,70,372
93206,True,0,3 user reviews,3,0,3
93207,True,0,2 user reviews,2,0,2
93305,True,0,No user reviews,0,0,0
94000,True,5,Mixed,199,178,377
94200,True,8,Very Positive,435,23,458
94202,True,0,8 user reviews,7,1,8
94203,True,0,No user reviews,0,0,0
94205,True,0,No user reviews,0,0,0
94300,True,8,Very Positive,723,69,792
94303,True,0,8 user reviews,7,1,8
94304,True,0,6 user reviews,5,1,6
94400,True,8,Very Positive,3149,359,3508
94500,True,7,Positive,35,4,39
94510,True,7,Positive,35,5,40
94520,True,7,Positive,37,2,39
94530,True,7,Positive,45,4,49
94590,True,8,Very Positive,210,37,247
94600,True,7,Positive,29,5,34
94610,True,7,Positive,12,2,14
94620,True,8,Very Positive,58,2,60
95300,True,8,Very Positive,293,62,355
95310,True,0,No user reviews,0,0,0
95400,True,8,Very Positive,771,58,829
95500,True,0,7 user reviews,7,0,7
95502,True,0,No user reviews,0,0,0
95510,True,0,No user reviews,0,0,0
95700,True,7,Positive,10,0,10
95900,True,5,Mixed,70,36,106
96000,True,8,Very Positive,1103,158,1261
96010,True,0,No user reviews,0,0,0
96100,True,8,Very Positive,2278,427,2705
96200,True,6,Mostly Positive,33,13,46
96300,True,5,Mixed,97,143,240
96308,True,0,2 user reviews,2,0,2
96419,True,0,No user reviews,0,0,0
96800,True,5,Mixed,78,48,126
96810,True,0,No user reviews,0,0,0
96819,True,0,No user reviews,0,0,0
96831,True,0,1 user reviews,1,0,1
96900,True,0,9 user reviews,4,5,9
97000,True,8,Very Positive,847,89,936
97010,True,0,No user reviews,0,0,0
97110,True,8,Very Positive,43,10,53
97120,True,8,Very Positive,60,5,65
97130,True,8,Very Positive,76,10,86
97300,True,0,1 user reviews,1,0,1
97301,True,0,1 user reviews,1,0,1
97302,True,0,1 user reviews,1,0,1
97303,True,0,1 user reviews,1,0,1
97304,True,0,1 user reviews,1,0,1
97305,True,0,1 user reviews,1,0,1
97306,True,0,1 user reviews,1,0,1
97307,True,0,1 user reviews,1,0,1
97308,True,0,1 user reviews,1,0,1
97309,True,0,1 user reviews,1,0,1
97310,True,0,1 user reviews,1,0,1
97311,True,0,1 user reviews,1,0,1
97312,True,0,1 user reviews,1,0,1
97313,True,0,1 user reviews,1,0,1
97314,True,0,1 user reviews,1,0,1
97315,True,0,1 user reviews,1,0,1
97316,True,0,1 user reviews,1,0,1
97317,True,0,1 user reviews,1,0,1
97318,True,0,1 user reviews,1,0,1
97319,True,0,1 user reviews,1,0,1
97320,True,0,1 user reviews,1,0,1
97321,True,0,1 user reviews,1,0,1
97322,True,0,1 user reviews,1,0,1
97323,True,0,1 user reviews,1,0,1
97324,True,0,1 user reviews,1,0,1
97325,True,0,1 user reviews,1,0,1
97326,True,0,1 user reviews,1,0,1
97327,True,0,1 user reviews,1,0,1
97328,True,0,No user reviews,0,0,0
97330,True,8,Very Positive,562,98,660
97340,True,0,No user reviews,0,0,0
97350,True,0,1 user reviews,1,0,1
97360,True,0,No user reviews,0,0,0
97361,True,0,No user reviews,0,0,0
97362,True,0,No user reviews,0,0,0
97363,True,0,No user reviews,0,0,0
97364,True,0,1 user reviews,0,1,1
97365,True,0,No user reviews,0,0,0
97366,True,0,1 user reviews,1,0,1
97367,True,0,No user reviews,0,0,0
97368,True,0,No user reviews,0,0,0
97369,True,0,No user reviews,0,0,0
97370,True,0,1 user reviews,0,1,1
97371,True,0,No user reviews,0,0,0
97372,True,0,No user reviews,0,0,0
97373,True,0,No user reviews,0,0,0
97374,True,0,No user reviews,0,0,0
97375,True,0,No user reviews,0,0,0
97376,True,0,No user reviews,0,0,0
97377,True,0,No user reviews,0,0,0
97378,True,0,No user reviews,0,0,0
97379,True,0,No user reviews,0,0,0
97380,True,0,1 user reviews,0,1,1
97381,True,0,No user reviews,0,0,0
97382,True,0,No user reviews,0,0,0
97383,True,0,No user reviews,0,0,0
97384,True,0,No user reviews,0,0,0
97385,True,0,No user reviews,0,0,0
97386,True,0,No user reviews,0,0,0
97387,True,0,No user reviews,0,0,0
97388,True,0,No user reviews,0,0,0
97389,True,0,No user reviews,0,0,0
98001,True,0,No user reviews,0,0,0
98002,True,0,No user reviews,0,0,0
98003,True,0,No user reviews,0,0,0
98004,True,0,No user reviews,0,0,0
98005,True,0,No user reviews,0,0,0
98006,True,0,No user reviews,0,0,0
98007,True,0,No user reviews,0,0,0
98008,True,0,No user reviews,0,0,0
98009,True,0,No user reviews,0,0,0
98011,True,0,No user reviews,0,0,0
98012,True,0,No user reviews,0,0,0
98014,True,0,No user reviews,0,0,0
98015,True,0,No user reviews,0,0,0
98100,True,6,Mostly Positive,112,44,156
98200,True,8,Very Positive,733,83,816
98203,True,0,No user reviews,0,0,0
98204,True,0,No user reviews,0,0,0
98205,True,0,No user reviews,0,0,0
98210,True,0,No user reviews,0,0,0
98211,True,0,7 user reviews,5,2,7
98212,True,0,No user reviews,0,0,0
98213,True,0,No user reviews,0,0,0
98214,True,0,No user reviews,0,0,0
98220,True,0,No user reviews,0,0,0
98300,True,8,Very Positive,620,66,686
98400,True,8,Very Positive,1354,278,1632
98421,True,7,Positive,33,1,34
98500,True,5,Mixed,43,42,85
98510,True,6,Mostly Positive,54,21,75
98600,True,6,Mostly Positive,131,34,165
98610,True,0,No user reviews,0,0,0
98800,True,8,Very Positive,2476,137,2613
98810,True,0,No user reviews,0,0,0
98820,True,0,8 user reviews,7,1,8
98821,True,0,No user reviews,0,0,0
98822,True,7,Positive,10,0,10
98900,True,5,Mixed,31,14,45
99100,True,4,Mostly Negative,47,121,168
99110,True,0,No user reviews,0,0,0
99120,True,5,Mixed,19,15,34
99300,True,8,Very Positive,311,57,368
99310,True,0,No user reviews,0,0,0
99400,True,5,Mixed,69,64,133
99410,True,4,Mostly Negative,10,25,35
99508,True,0,No user reviews,0,0,0
99509,True,0,No user reviews,0,0,0
99610,True,7,Positive,36,7,43
99611,True,7,Positive,37,8,45
99612,True,6,Mostly Positive,44,12,56
99613,True,0,No user reviews,0,0,0
99614,True,6,Mostly Positive,21,8,29
99700,True,8,Very Positive,143,12,155
99809,True,0,No user reviews,0,0,0
99810,True,6,Mostly Positive,1608,463,2071
99830,True,8,Very Positive,88,7,95
99839,True,0,No user reviews,0,0,0
99841,True,0,No user reviews,0,0,0
99842,True,0,No user reviews,0,0,0
99843,True,0,No user reviews,0,0,0
99845,True,0,No user reviews,0,0,0
99846,True,0,No user reviews,0,0,0
99850,True,0,No user reviews,0,0,0
99870,True,0,No user reviews,0,0,0
99890,True,6,Mostly Positive,53,14,67
99895,True,0,No user reviews,0,0,0
99896,True,0,No user reviews,0,0,0
99900,True,6,Mostly Positive,91,29,120
99909,True,0,No user reviews,0,0,0
99910,True,5,Mixed,8,6,14
99920,True,0,No user reviews,0,0,0
99930,True,0,No user reviews,0,0,0
100400,True,6,Mostly Positive,31,10,41
100410,True,6,Mostly Positive,54,16,70
100970,True,0,1 user reviews,1,0,1
100973,True,0,No user reviews,0,0,0
100980,True,8,Very Positive,68,9,77
101000,True,0,No user reviews,0,0,0
101001,True,0,1 user reviews,1,0,1
101002,True,0,No user reviews,0,0,0
101003,True,0,No user reviews,0,0,0
101004,True,0,No user reviews,0,0,0
101005,True,0,No user reviews,0,0,0
101006,True,0,No user reviews,0,0,0
101008,True,0,No user reviews,0,0,0
102000,True,0,No user reviews,0,0,0
102001,True,0,No user reviews,0,0,0
102002,True,0,No user reviews,0,0,0
102003,True,0,No user reviews,0,0,0
102020,True,0,No user reviews,0,0,0
102028,True,0,No user reviews,0,0,0
102029,True,0,No user reviews,0,0,0
102030,True,0,No user reviews,0,0,0
102031,True,0,No user reviews,0,0,0
102032,True,0,No user reviews,0,0,0
102033,True,0,No user reviews,0,0,0
102034,True,0,No user reviews,0,0,0
102035,True,0,No user reviews,0,0,0
102200,True,6,Mostly Positive,117,32,149
102210,True,0,No user reviews,0,0,0
102220,True,0,No user reviews,0,0,0
102400,True,0,7 user reviews,6,1,7
102410,True,0,No user reviews,0,0,0
102500,True,8,Very Positive,6614,864,7478
102600,True,9,Overwhelmingly Positive,2580,78,2658
102610,True,0,No user reviews,0,0,0
102620,True,0,No user reviews,0,0,0
102621,True,0,No user reviews,0,0,0
102622,True,7,Positive,24,2,26
102623,True,7,Positive,16,3,19
102624,True,0,No user reviews,0,0,0
102700,True,5,Mixed,46,48,94
102800,True,0,No user reviews,0,0,0
102810,True,8,Very Positive,46,9,55
102820,True,4,Mostly Negative,158,317,475
102822,True,0,4 user reviews,1,3,4
102830,True,0,No user reviews,0,0,0
102840,True,6,Mostly Positive,357,100,457
102842,True,0,No user reviews,0,0,0
102850,True,5,Mixed,110,52,162
104000,True,5,Mixed,64,28,92
104010,True,0,No user reviews,0,0,0
104020,True,7,Positive,33,8,41
104100,True,5,Mixed,42,21,63
104200,True,8,Very Positive,1162,264,1426
104300,True,0,No user reviews,0,0,0
104310,True,0,No user reviews,0,0,0
104600,True,8,Very Positive,254,52,306
104700,True,5,Mixed,16,12,28
104800,True,0,No user reviews,0,0,0
104900,True,6,Mostly Positive,9142,2618,11760
105000,True,5,Mixed,273,163,436
105100,True,5,Mixed,92,95,187
105200,True,0,No user reviews,0,0,0
105300,True,6,Mostly Positive,123,44,167
105310,True,0,No user reviews,0,0,0
105400,True,8,Very Positive,349,72,421
105410,True,0,No user reviews,0,0,0
105411,True,0,2 user reviews,2,0,2
105412,True,0,1 user reviews,1,0,1
105413,True,0,No user reviews,0,0,0
105414,True,0,No user reviews,0,0,0
105415,True,0,1 user reviews,1,0,1
105420,True,8,Very Positive,68,13,81
105430,True,8,Very Positive,108,4,112
105450,True,8,Very Positive,8864,982,9846
105600,True,9,Overwhelmingly Positive,266322,5300,271622
105610,True,0,No user reviews,0,0,0
105700,True,6,Mostly Positive,34,12,46
105710,True,0,No user reviews,0,0,0
105800,True,8,Very Positive,270,49,319
105802,True,0,No user reviews,0,0,0
106000,True,5,Mixed,34,28,62
106010,True,0,No user reviews,0,0,0
106020,True,0,No user reviews,0,0,0
106021,True,0,No user reviews,0,0,0
107000,True,0,4 user reviews,3,1,4
107010,True,0,No user reviews,0,0,0
107011,True,0,No user reviews,0,0,0
107100,True,9,Overwhelmingly Positive,14359,478,14837
107104,True,8,Very Positive,59,1,60
107110,True,0,No user reviews,0,0,0
107200,True,8,Very Positive,1480,109,1589
107210,True,0,No user reviews,0,0,0
107300,True,8,Very Positive,681,123,804
107310,True,8,Very Positive,1804,133,1937
107400,True,0,No user reviews,0,0,0
107410,True,8,Very Positive,59587,5920,65507
107430,True,0,1 user reviews,1,0,1
107600,True,9,Overwhelmingly Positive,586,22,608
107610,True,0,No user reviews,0,0,0
107702,True,0,No user reviews,0,0,0
107800,True,8,Very Positive,430,48,478
107820,True,0,2 user reviews,2,0,2
107821,True,5,Mixed,10,5,15
107830,True,0,No user reviews,0,0,0
107900,True,0,No user reviews,0,0,0
108100,True,5,Mixed,55,42,97
108110,True,4,Mostly Negative,22,54,76
108200,True,8,Very Positive,1204,161,1365
108210,True,0,2 user reviews,0,2,2
108220,True,0,No user reviews,0,0,0
108230,True,6,Mostly Positive,7,3,10
108231,True,0,5 user reviews,5,0,5
108232,True,0,5 user reviews,5,0,5
108233,True,0,6 user reviews,6,0,6
108500,True,8,Very Positive,191,24,215
108600,True,8,Very Positive,9591,1424,11015
108700,True,5,Mixed,172,87,259
108710,True,8,Very Positive,7563,880,8443
108726,True,7,Positive,33,4,37
108727,True,0,No user reviews,0,0,0
108800,True,8,Very Positive,1931,455,2386
109200,True,8,Very Positive,54,13,67
109400,True,4,Mostly Negative,7,20,27
109410,True,0,No user reviews,0,0,0
109500,True,5,Mixed,38,32,70
109600,True,5,Mixed,80,35,115
109700,True,5,Mixed,27,16,43
109702,True,0,No user reviews,0,0,0
109720,True,0,No user reviews,0,0,0
110400,True,7,Positive,37,5,42
110500,True,7,Positive,16,3,19
110520,True,0,No user reviews,0,0,0
110600,True,6,Mostly Positive,9,3,12
110610,True,7,Positive,13,1,14
110630,True,6,Mostly Positive,15,4,19
110800,True,8,Very Positive,6802,1407,8209
110810,True,8,Very Positive,81,8,89
111000,True,5,Mixed,28,25,53
111010,True,5,Mixed,26,20,46
111020,True,0,No user reviews,0,0,0
111030,True,0,No user reviews,0,0,0
111100,True,8,Very Positive,93,7,100
111300,True,6,Mostly Positive,16,6,22
111400,True,4,Mostly Negative,63,106,169
111402,True,0,1 user reviews,1,0,1
111403,True,0,No user reviews,0,0,0
111600,True,8,Very Positive,194,38,232
111610,True,0,No user reviews,0,0,0
111710,True,0,No user reviews,0,0,0
111800,True,6,Mostly Positive,185,50,235
111900,True,2,Very Negative,32,132,164
111910,True,0,No user reviews,0,0,0
111911,True,0,No user reviews,0,0,0
111912,True,0,No user reviews,0,0,0
111913,True,0,No user reviews,0,0,0
111914,True,0,No user reviews,0,0,0
111915,True,0,No user reviews,0,0,0
111916,True,0,No user reviews,0,0,0
112100,True,8,Very Positive,219,49,268
112110,True,0,No user reviews,0,0,0
113020,True,8,Very Positive,2238,182,2420
113200,True,9,Overwhelmingly Positive,18398,865,19263
113203,True,0,5 user reviews,5,0,5
113204,True,8,Very Positive,314,19,333
113205,True,0,No user reviews,0,0,0
113400,True,5,Mixed,91,105,196
113402,True,0,No user reviews,0,0,0
113403,True,0,No user reviews,0,0,0
113404,True,7,Positive,9,2,11
113405,True,6,Mostly Positive,11,3,14
113420,True,4,Mostly Negative,11,17,28
113900,True,0,No user reviews,0,0,0
115100,True,8,Very Positive,1294,72,1366
115110,True,8,Very Positive,481,43,524
115120,True,8,Very Positive,384,72,456
115200,True,5,Mixed,57,70,127
115210,True,6,Mostly Positive,97,41,138
115220,True,5,Mixed,76,37,113
115300,True,8,Very Positive,2752,560,3312
115308,True,0,No user reviews,0,0,0
115309,True,0,No user reviews,0,0,0
115320,True,5,Mixed,1604,825,2429
115340,True,5,Mixed,12,8,20
115800,True,8,Very Positive,1696,214,1910
116100,True,5,Mixed,61,36,97
116120,True,7,Positive,37,3,40
200000,True,0,1 user reviews,1,0,1
200001,True,0,No user reviews,0,0,0
200002,True,0,1 user reviews,1,0,1
200010,True,8,Very Positive,847,163,1010
