app_id,status,review_score,review_score_desc,total_positive,total_negative,total_reviews
1216150,True,0,3 user reviews,3,0,3
1216160,True,0,No user reviews,0,0,0
1216170,True,0,No user reviews,0,0,0
1216180,True,0,4 user reviews,3,1,4
1216190,True,0,No user reviews,0,0,0
1216200,True,0,3 user reviews,3,0,3
1216220,True,0,No user reviews,0,0,0
1216230,True,7,Positive,20,2,22
1216270,True,0,No user reviews,0,0,0
1216290,True,0,No user reviews,0,0,0
1216300,True,0,3 user reviews,3,0,3
1216310,True,0,No user reviews,0,0,0
1216320,True,8,Very Positive,1251,113,1364
1216350,True,0,7 user reviews,6,1,7
1216360,True,0,No user reviews,0,0,0
1216370,True,0,4 user reviews,1,3,4
1216380,True,0,No user reviews,0,0,0
1216390,True,0,No user reviews,0,0,0
1216400,True,0,No user reviews,0,0,0
1216410,True,0,No user reviews,0,0,0
1216470,True,0,No user reviews,0,0,0
1216480,True,0,1 user reviews,1,0,1
1216490,True,8,Very Positive,78,0,78
1216510,True,0,2 user reviews,1,1,2
1216530,True,0,No user reviews,0,0,0
1216540,True,7,Positive,12,2,14
1216550,True,0,2 user reviews,1,1,2
1216560,True,0,No user reviews,0,0,0
1216590,True,7,Positive,13,3,16
1216600,True,0,No user reviews,0,0,0
1216610,True,0,4 user reviews,2,2,4
1216640,True,0,2 user reviews,1,1,2
1216660,True,0,4 user reviews,2,2,4
1216680,True,0,No user reviews,0,0,0
1216681,True,0,No user reviews,0,0,0
1216690,True,0,No user reviews,0,0,0
1216700,True,0,No user reviews,0,0,0
1216710,True,8,Very Positive,103,11,114
1216720,True,0,7 user reviews,3,4,7
1216750,True,0,No user reviews,0,0,0
1216790,True,0,1 user reviews,1,0,1
1216792,True,0,1 user reviews,1,0,1
1216793,True,0,1 user reviews,1,0,1
1216794,True,0,2 user reviews,1,1,2
1216810,True,0,No user reviews,0,0,0
1216820,True,0,No user reviews,0,0,0
1216830,True,0,No user reviews,0,0,0
1216840,True,0,No user reviews,0,0,0
1216880,True,8,Very Positive,67,14,81
1216890,True,0,No user reviews,0,0,0
1216900,True,0,No user reviews,0,0,0
1216930,True,0,2 user reviews,1,1,2
1216950,True,0,4 user reviews,4,0,4
1216951,True,0,No user reviews,0,0,0
1216952,True,0,1 user reviews,1,0,1
1216953,True,0,No user reviews,0,0,0
1216954,True,0,1 user reviews,1,0,1
1216955,True,0,No user reviews,0,0,0
1216956,True,0,No user reviews,0,0,0
1216960,True,0,No user reviews,0,0,0
1216980,True,0,1 user reviews,1,0,1
1216990,True,0,No user reviews,0,0,0
1217000,True,0,No user reviews,0,0,0
1217050,True,8,Very Positive,65,7,72
1217060,True,9,Overwhelmingly Positive,8178,327,8505
1217070,True,0,2 user reviews,2,0,2
1217090,True,0,No user reviews,0,0,0
1217100,True,0,No user reviews,0,0,0
1217150,True,0,No user reviews,0,0,0
1217160,True,0,No user reviews,0,0,0
1217180,True,0,No user reviews,0,0,0
1217190,True,0,No user reviews,0,0,0
1217200,True,0,No user reviews,0,0,0
1217220,True,0,1 user reviews,0,1,1
1217230,True,0,No user reviews,0,0,0
1217240,True,0,No user reviews,0,0,0
1217260,True,0,6 user reviews,5,1,6
1217280,True,0,No user reviews,0,0,0
1217290,True,0,No user reviews,0,0,0
1217310,True,0,4 user reviews,4,0,4
1217320,True,0,No user reviews,0,0,0
1217330,True,0,6 user reviews,5,1,6
1217340,True,0,No user reviews,0,0,0
1217350,True,0,9 user reviews,9,0,9
1217370,True,0,2 user reviews,1,1,2
1217380,True,0,5 user reviews,4,1,5
1217390,True,7,Positive,35,1,36
1217400,True,0,No user reviews,0,0,0
1217401,True,0,2 user reviews,2,0,2
1217410,True,0,No user reviews,0,0,0
1217440,True,0,No user reviews,0,0,0
1217460,True,0,No user reviews,0,0,0
1217480,True,0,1 user reviews,0,1,1
1217490,True,0,No user reviews,0,0,0
1217510,True,0,No user reviews,0,0,0
1217520,True,0,No user reviews,0,0,0
1217550,True,0,No user reviews,0,0,0
1217560,True,0,1 user reviews,1,0,1
1217570,True,7,Positive,8,2,10
1217580,True,0,1 user reviews,1,0,1
1217600,True,0,No user reviews,0,0,0
1217601,True,0,No user reviews,0,0,0
1217610,True,0,3 user reviews,2,1,3
1217630,True,0,2 user reviews,0,2,2
1217640,True,0,4 user reviews,3,1,4
1217660,True,0,No user reviews,0,0,0
1217671,True,0,No user reviews,0,0,0
1217672,True,0,No user reviews,0,0,0
1217673,True,0,No user reviews,0,0,0
1217674,True,0,No user reviews,0,0,0
1217675,True,0,No user reviews,0,0,0
1217676,True,0,No user reviews,0,0,0
1217677,True,0,No user reviews,0,0,0
1217679,True,0,No user reviews,0,0,0
1217682,True,0,No user reviews,0,0,0
1217683,True,0,No user reviews,0,0,0
1217684,True,0,No user reviews,0,0,0
1217685,True,0,No user reviews,0,0,0
1217686,True,0,No user reviews,0,0,0
1217687,True,0,No user reviews,0,0,0
1217688,True,0,No user reviews,0,0,0
1217689,True,0,No user reviews,0,0,0
1217690,True,0,No user reviews,0,0,0
1217691,True,0,No user reviews,0,0,0
1217692,True,0,No user reviews,0,0,0
1217700,True,0,No user reviews,0,0,0
1217710,True,0,No user reviews,0,0,0
1217720,True,7,Positive,13,1,14
1217750,True,0,No user reviews,0,0,0
1217820,True,0,No user reviews,0,0,0
1217840,True,0,3 user reviews,3,0,3
1217850,True,0,No user reviews,0,0,0
1217860,True,0,7 user reviews,5,2,7
1217870,True,0,3 user reviews,3,0,3
1217880,True,0,No user reviews,0,0,0
1217890,True,0,No user reviews,0,0,0
1217900,True,0,4 user reviews,4,0,4
1217910,True,0,No user reviews,0,0,0
1217930,True,0,No user reviews,0,0,0
1217940,True,0,No user reviews,0,0,0
1217950,True,0,No user reviews,0,0,0
1217970,True,0,1 user reviews,1,0,1
1217980,True,0,No user reviews,0,0,0
1217990,True,0,No user reviews,0,0,0
1218010,True,0,1 user reviews,0,1,1
1218020,True,0,No user reviews,0,0,0
1218030,True,0,1 user reviews,1,0,1
1218040,True,0,No user reviews,0,0,0
1218080,True,0,No user reviews,0,0,0
1218090,True,0,2 user reviews,1,1,2
1218110,True,0,No user reviews,0,0,0
1218150,True,0,No user reviews,0,0,0
1218160,True,0,No user reviews,0,0,0
1218170,True,0,No user reviews,0,0,0
1218190,True,0,No user reviews,0,0,0
1218200,True,0,3 user reviews,2,1,3
1218210,True,0,No user reviews,0,0,0
1218220,True,0,No user reviews,0,0,0
1218230,True,7,Positive,9,1,10
1218240,True,0,No user reviews,0,0,0
1218250,True,0,No user reviews,0,0,0
1218260,True,0,No user reviews,0,0,0
1218280,True,8,Very Positive,128,22,150
1218300,True,0,No user reviews,0,0,0
1218310,True,0,3 user reviews,3,0,3
1218320,True,0,No user reviews,0,0,0
1218360,True,0,No user reviews,0,0,0
1218390,True,0,1 user reviews,0,1,1
1218400,True,0,No user reviews,0,0,0
1218420,True,0,2 user reviews,0,2,2
1218440,True,0,No user reviews,0,0,0
1218460,True,0,No user reviews,0,0,0
1218500,True,0,No user reviews,0,0,0
1218510,True,0,No user reviews,0,0,0
1218520,True,7,Positive,21,0,21
1218530,True,0,No user reviews,0,0,0
1218540,True,0,No user reviews,0,0,0
1218550,True,0,No user reviews,0,0,0
1218560,True,0,1 user reviews,1,0,1
1218570,True,7,Positive,18,3,21
1218580,True,0,2 user reviews,2,0,2
1218590,True,0,No user reviews,0,0,0
1218640,True,0,No user reviews,0,0,0
1218650,True,0,No user reviews,0,0,0
1218670,True,0,No user reviews,0,0,0
1218680,True,0,3 user reviews,2,1,3
1218690,True,0,No user reviews,0,0,0
1218710,True,0,2 user reviews,0,2,2
1218720,True,0,9 user reviews,5,4,9
1218730,True,0,No user reviews,0,0,0
1218740,True,0,No user reviews,0,0,0
1218750,True,0,No user reviews,0,0,0
1218760,True,0,2 user reviews,1,1,2
1218770,True,0,4 user reviews,1,3,4
1218780,True,0,No user reviews,0,0,0
1218790,True,0,3 user reviews,2,1,3
1218810,True,0,3 user reviews,3,0,3
1218830,True,7,Positive,14,2,16
1218850,True,0,No user reviews,0,0,0
1218860,True,0,No user reviews,0,0,0
1218880,True,0,No user reviews,0,0,0
1218890,True,0,8 user reviews,6,2,8
1218910,True,0,No user reviews,0,0,0
1218920,True,6,Mostly Positive,14,4,18
1218930,True,0,No user reviews,0,0,0
1218940,True,0,No user reviews,0,0,0
1218950,True,0,No user reviews,0,0,0
1218960,True,0,No user reviews,0,0,0
1218990,True,0,No user reviews,0,0,0
1219000,True,0,No user reviews,0,0,0
1219010,True,0,No user reviews,0,0,0
1219020,True,0,6 user reviews,5,1,6
1219040,True,0,No user reviews,0,0,0
1219060,True,0,No user reviews,0,0,0
1219080,True,0,No user reviews,0,0,0
1219110,True,0,No user reviews,0,0,0
1219120,True,0,1 user reviews,1,0,1
1219130,True,0,3 user reviews,3,0,3
1219140,True,0,1 user reviews,1,0,1
1219150,True,0,No user reviews,0,0,0
1219160,True,0,No user reviews,0,0,0
1219170,True,0,No user reviews,0,0,0
1219180,True,0,No user reviews,0,0,0
1219200,True,0,No user reviews,0,0,0
1219220,True,0,1 user reviews,0,1,1
