app_id,num_users,total_hours
335930,20.0,6846.0
335940,11.0,1716.0
335950,3.0,233.0
335981,3.0,0.0
336010,37.0,27593.0
336020,5.0,1190.0
336030,13.0,8133.0
336040,1.0,33466.0
336060,206.0,62903.0
336070,1.0,0.0
336080,229.0,534056.0
336090,24.0,9939.0
336100,56.0,16254.0
336110,25.0,5307.0
336130,301.0,208873.0
336140,864.0,766030.0
336150,210.0,2311130.0
336160,2.0,267.0
336170,10.0,0.0
336200,7.0,1964.0
336210,13.0,1232.0
336220,26.0,2759.0
336230,8.0,10266.0
336240,209.0,93261.0
336250,34.0,25445.0
336270,7.0,0.0
336300,179.0,415296.0
336310,47.0,0.0
336320,1.0,0.0
336370,80.0,0.0
336380,31.0,8441.0
336420,81.0,115372.0
336440,38.0,30295.0
336520,2.0,810.0
336530,17.0,66322.0
336610,208.0,262373.0
336630,12.0,2459.0
336660,1.0,0.0
336670,2.0,987.0
336680,10.0,3551.0
336700,15.0,1412.0
336710,3.0,719.0
336730,6.0,1265.0
336760,7.0,1238.0
336770,3.0,385.0
336780,1.0,154.0
336790,58.0,122003.0
336840,8.0,26596.0
336850,1.0,0.0
336851,4.0,0.0
336900,1.0,0.0
336930,10.0,5901.0
336940,120.0,129884.0
337000,1000.0,2972803.0
337040,100.0,65711.0
337070,233.0,2119125.0
337100,1.0,0.0
337103,1.0,0.0
337104,2.0,0.0
337110,10.0,2816.0
337130,6.0,2009.0
337150,738.0,7684047.0
337180,37.0,19680.0
337210,45.0,22234.0
337220,51.0,12526.0
337270,117.0,152846.0
337280,37.0,13459.0
337290,59.0,23827.0
337320,1000.0,3169190.0
337340,1000.0,379165.0
337350,174.0,149652.0
337360,71.0,16871.0
337400,3.0,0.0
337420,54.0,9682.0
337450,14.0,1555.0
337460,4.0,1116.0
337480,56.0,32318.0
337490,136.0,25274.0
337570,1.0,0.0
337630,19.0,2197.0
337650,20.0,8692.0
337660,315.0,0.0
337661,389.0,0.0
337670,23.0,6355.0
337680,91.0,111481.0
337700,15.0,1182.0
337720,123.0,99547.0
337730,4.0,785.0
337740,1.0,0.0
337760,43.0,257303.0
337820,81.0,100763.0
337840,36.0,0.0
337850,108.0,514370.0
337880,68.0,33102.0
337890,26.0,4282.0
337900,2.0,0.0
337901,1.0,0.0
337902,6.0,0.0
337930,394.0,1193838.0
337940,17.0,6194.0
337950,42.0,68976.0
337960,52.0,30489.0
337970,8.0,9291.0
337980,35.0,24209.0
338000,3.0,2855.0
338030,1.0,198.0
338040,37.0,3000.0
338050,16.0,6828.0
338060,120.0,136054.0
338070,2.0,289.0
338110,10.0,3518.0
338120,46.0,62890.0
338130,78.0,136568.0
338140,169.0,206561.0
338160,218.0,0.0
338161,24.0,0.0
338162,24.0,0.0
338163,348.0,0.0
338170,1000.0,1149768.0
338180,10.0,10365.0
338190,107.0,93973.0
338201,1.0,0.0
338202,3.0,0.0
338250,31.0,0.0
338260,10.0,1497.0
338290,6.0,1657.0
338300,8.0,4026.0
338310,35.0,17245.0
338320,152.0,211453.0
338330,21.0,3467.0
338350,10.0,2798.0
338360,36.0,0.0
338370,2.0,0.0
338371,1.0,0.0
338372,2.0,0.0
338390,1000.0,1676623.0
338400,123.0,102004.0
338420,24.0,16620.0
338470,41.0,0.0
338520,1.0,0.0
338525,1.0,0.0
338530,76.0,14249.0
338540,3.0,5739.0
338550,15.0,2655.0
338590,29.0,894656.0
338600,2.0,41.0
338620,106.0,0.0
338630,18.0,27019.0
338640,22.0,3721.0
338650,3.0,0.0
338661,3.0,0.0
338700,1.0,0.0
338710,41.0,9127.0
338720,35.0,0.0
338721,8.0,0.0
338722,2.0,0.0
338723,4.0,0.0
338743,7.0,0.0
338744,6.0,0.0
338745,6.0,0.0
338746,2.0,0.0
338760,49.0,7276.0
338770,9.0,0.0
338800,120.0,328585.0
338830,24.0,7647.0
338882,10.0,0.0
338890,16.0,57740.0
338960,34.0,26595.0
338980,71.0,69075.0
339000,14.0,2775.0
339030,24.0,0.0
339031,1.0,0.0
339032,1.0,0.0
339033,9.0,0.0
339034,9.0,0.0
339040,102.0,137728.0
339070,6.0,0.0
339080,2.0,0.0
339090,18.0,5071.0
339110,3.0,247.0
339120,3.0,3230.0
339130,151.0,25223.0
339160,17.0,36713.0
339190,235.0,126756.0
339200,495.0,429980.0
339210,85.0,120609.0
339230,852.0,990019.0
339240,11.0,1724.0
339250,13.0,22417.0
339280,27.0,23031.0
339290,9.0,1652.0
339320,17.0,2210.0
339330,25.0,0.0
339340,1000.0,1315777.0
339350,1000.0,874510.0
339360,1.0,36.0
339381,2.0,0.0
339382,1.0,0.0
339383,1.0,0.0
339384,1.0,0.0
339386,1.0,0.0
339387,1.0,0.0
339388,1.0,0.0
339390,4.0,0.0
339391,2.0,0.0
339392,2.0,0.0
339395,2.0,0.0
339400,97.0,213151.0
339430,5.0,73.0
339440,152.0,115998.0
339460,20.0,26291.0
339470,61.0,4374.0
339480,209.0,0.0
339500,3.0,1032.0
339510,115.0,65614.0
339530,9.0,1283.0
339540,18.0,5576.0
339550,40.0,0.0
339570,109.0,178681.0
339580,582.0,678418.0
339590,12.0,1305.0
339600,45.0,3098482.0
339610,85.0,2320416.0
339620,1.0,0.0
339640,66.0,173248.0
339690,4.0,813.0
339700,33.0,18715.0
339710,3.0,1104.0
339720,7.0,6100.0
339750,1.0,28.0
339760,1.0,0.0
339770,2.0,0.0
339790,187.0,1515719.0
339800,1000.0,2325637.0
339820,3.0,285.0
339830,43.0,13140.0
339840,20.0,21669.0
339850,22.0,13626.0
339860,8.0,1488.0
339900,33.0,2926.0
339910,141.0,73490.0
340000,368.0,215697.0
340030,11.0,306.0
340050,1000.0,2945490.0
340070,275.0,217634.0
340080,33.0,0.0
340090,5.0,2862.0
340120,35.0,191121.0
340130,7.0,123.0
340140,2.0,85.0
340150,1000.0,1603858.0
340170,1000.0,2238202.0
340190,1.0,53.0
340200,15.0,1747.0
340210,42.0,90769.0
340220,27.0,3154.0
340230,1.0,0.0
340231,2.0,0.0
340233,1.0,0.0
340250,5.0,6779.0
340260,9.0,0.0
340270,162.0,19084.0
340280,113.0,25949.0
340290,23.0,2455.0
340300,207.0,108552.0
340310,149.0,318687.0
340320,87.0,50650.0
340330,4.0,2003.0
340340,243.0,49584.0
340350,3.0,580.0
340360,157.0,196366.0
340370,14.0,9998.0
340380,10.0,2076.0
340400,4.0,5773.0
340410,2.0,36.0
340440,25.0,7839.0
340450,24.0,14475.0
340460,1.0,5.0
340470,53.0,5387.0
340480,12.0,4514.0
340490,366.0,1147609.0
340500,14.0,7186.0
340520,284.0,633143.0
340530,11.0,932.0
340540,1.0,54.0
340550,18.0,1760.0
340560,4.0,705.0
340570,5.0,1275.0
340580,120.0,136312.0
340600,18.0,6176.0
340610,14.0,0.0
340620,3.0,0.0
340630,22.0,3283.0
340640,5.0,0.0
340650,25.0,32463.0
340680,1.0,6.0
340700,3.0,744.0
340720,13.0,6429.0
340730,588.0,1198599.0
340750,8.0,579.0
340770,102.0,25488.0
340800,92.0,14848.0
340810,7.0,4224.0
340830,151.0,89172.0
340840,13.0,5332.0
340860,60.0,46766.0
340880,16.0,40413.0
340920,4.0,4956.0
340950,13.0,2091.0
340960,26.0,13281.0
340990,14.0,884934.0
341000,1000.0,4486981.0
341020,118.0,121996.0
341030,114.0,160370.0
341040,61.0,221369.0
341060,37.0,3639.0
341070,9.0,609.0
341080,5.0,3013.0
341090,57.0,23030.0
341120,62.0,41258.0
341150,167.0,205529.0
341160,5.0,660.0
341170,10.0,3667.0
341190,4.0,371.0
341220,1.0,0.0
341260,3.0,176.0
341270,6.0,639.0
341290,10.0,4514.0
341310,747.0,236090.0
341360,9.0,207.0
341380,12.0,2164.0
341390,118.0,219638.0
341410,2.0,0.0
341440,15.0,3050.0
341470,11.0,10188.0
341490,1.0,327.0
341500,425.0,204191.0
341510,17.0,7379.0
341530,34.0,7252.0
341540,18.0,1288.0
341550,171.0,108896.0
341570,13.0,19928.0
341610,3.0,0.0
341640,11.0,2036.0
341660,41.0,7710.0
341680,28.0,24197.0
341690,18.0,6286.0
341700,37.0,2675.0
341710,230.0,98127.0
341720,2.0,17.0
341730,86.0,30744.0
341750,8.0,673.0
341760,11.0,1638.0
341770,6.0,657.0
341790,1.0,0.0
341800,1000.0,1029903.0
341810,19.0,0.0
341820,40.0,4944.0
341840,3.0,0.0
341842,10.0,0.0
341844,2.0,0.0
341845,6.0,0.0
341846,1.0,0.0
341847,1.0,0.0
341848,4.0,0.0
341849,1.0,0.0
341850,1.0,0.0
341870,212.0,75517.0
341890,12.0,1068.0
341910,26.0,67265.0
341930,30.0,24479.0
341940,1000.0,665714.0
341950,103.0,680005.0
341960,16.0,26178.0
342000,30.0,0.0
342010,1.0,0.0
342020,19.0,19788.0
342090,10.0,1886.0
342100,14.0,3066.0
342130,7.0,1769.0
342180,1000.0,790486.0
342190,110.0,39938.0
342200,95.0,3566441.0
342230,49.0,4226.0
342240,6.0,443.0
342250,1.0,158.0
342260,125.0,76439.0
342280,69.0,2844287.0
342290,1.0,28.0
342300,231.0,301398.0
342310,477.0,289536.0
342350,103.0,29618.0
342360,10.0,2209.0
342370,10.0,67194.0
342380,848.0,2452922.0
342430,4.0,1410.0
342450,84.0,13759.0
342480,46.0,284968.0
342490,119.0,28882.0
342500,19.0,10428.0
342510,4.0,2007.0
342520,10.0,1412.0
342530,22.0,7510.0
342540,8.0,791.0
342550,97.0,65378.0
342560,1000.0,4593046.0
342570,3.0,1168.0
342580,704.0,514006.0
342610,197.0,836010.0
342620,82.0,42354.0
342630,34.0,11779.0
342640,453.0,526307.0
342650,8.0,1155.0
342660,2.0,37.0
342680,7.0,0.0
342740,14.0,1236.0
342751,1.0,0.0
342753,2.0,0.0
342754,6.0,0.0
342755,2.0,0.0
342756,2.0,0.0
342758,1.0,0.0
342761,2.0,0.0
342763,1.0,0.0
342767,1.0,0.0
342768,2.0,0.0
342769,1.0,0.0
342776,2.0,0.0
342779,1.0,0.0
342780,1.0,0.0
342785,1.0,0.0
342786,2.0,0.0
342789,2.0,0.0
342790,5.0,0.0
342792,2.0,0.0
342796,1.0,0.0
342800,1.0,0.0
342806,2.0,0.0
342811,2.0,0.0
342812,1.0,0.0
342815,1.0,0.0
342816,2.0,0.0
342817,1.0,0.0
342819,1.0,0.0
342822,2.0,0.0
342825,6.0,0.0
342829,2.0,0.0
342830,1.0,0.0
342831,6.0,0.0
342835,1.0,0.0
342836,1.0,0.0
342837,1.0,0.0
342839,1.0,0.0
342841,11.0,0.0
342842,1.0,0.0
342843,3.0,0.0
342844,2.0,0.0
342846,1.0,0.0
342847,1.0,0.0
342849,1.0,0.0
342851,3.0,0.0
342853,1.0,0.0
342859,1.0,0.0
342860,47.0,10904.0
342870,11.0,1171.0
342880,7.0,877.0
342890,37.0,9299.0
342910,35.0,54268.0
342920,9.0,1677.0
342940,1000.0,20026485.0
342970,96.0,61496.0
342980,7.0,1651.0
342990,55.0,60938.0
343000,27.0,34581.0
343020,1.0,550.0
343070,130.0,195230.0
343090,179.0,310816.0
343100,352.0,178199.0
343120,37.0,34995.0
343140,8.0,1772.0
343150,31.0,8628.0
343170,7.0,1388.0
343180,8.0,523.0
343250,3.0,499.0
343270,197.0,25850.0
343280,51.0,15282.0
343290,7.0,0.0
343300,13.0,0.0
343320,10.0,46407.0
343340,14.0,925.0
343360,184.0,69185.0
343370,90.0,62669.0
343390,25.0,14196.0
343410,3.0,282.0
343430,12.0,6512.0
343440,341.0,598378.0
343460,79.0,0.0
343461,88.0,0.0
343462,153.0,0.0
343463,126.0,0.0
343464,487.0,0.0
343510,1.0,0.0
343560,174.0,84395.0
343570,13.0,7954.0
343580,18.0,0.0
343591,2.0,0.0
343592,3.0,0.0
343594,20.0,0.0
343595,10.0,0.0
343596,6.0,0.0
343597,1.0,0.0
343598,3.0,0.0
343599,1.0,0.0
343600,24.0,0.0
343610,14.0,0.0
343611,52.0,0.0
343612,2.0,0.0
343615,2.0,0.0
343690,15.0,753.0
343710,676.0,202407.0
343730,4.0,122.0
343740,2.0,2882.0
343750,7.0,26744.0
343760,2.0,0.0
343770,1.0,10.0
343780,1000.0,1674314.0
343800,30.0,15115.0
343810,36.0,11746.0
343820,37.0,5664.0
343830,7.0,3834.0
343840,32.0,5209.0
343860,1000.0,270299.0
343930,49.0,65573.0
343950,12.0,0.0
343951,8.0,0.0
343952,11.0,0.0
343953,35.0,0.0
343955,22.0,0.0
343956,21.0,0.0
343959,23.0,0.0
343961,17.0,0.0
343962,13.0,0.0
343990,14.0,2846.0
344030,16.0,9208.0
344050,5.0,0.0
344060,3.0,0.0
344070,4.0,0.0
344100,5.0,2247.0
344120,2.0,0.0
344130,14.0,1298.0
344140,252.0,0.0
344160,20.0,8483.0
344172,1.0,0.0
344173,1.0,0.0
344178,1.0,0.0
344180,40.0,5453.0
344190,1.0,370.0
344210,4.0,0.0
344220,9.0,632.0
344230,30.0,29702.0
344240,453.0,766297.0
344260,3.0,762.0
344270,7.0,498.0
344290,18.0,0.0
344300,20.0,5255.0
344340,113.0,4699122.0
344440,69.0,32088.0
344450,97.0,0.0
344462,56.0,0.0
344463,77.0,0.0
344480,105.0,52968.0
344490,1.0,0.0
344500,48.0,7341.0
344510,24.0,0.0
344530,1.0,0.0
344630,100.0,424747.0
344730,6.0,0.0
344740,577.0,654012.0
344760,1000.0,11312297.0
344770,448.0,417672.0
344790,27.0,6810.0
344800,57.0,1212529.0
344810,67.0,937328.0
344820,60.0,32978.0
344840,172.0,304118.0
344850,778.0,2106377.0
344860,178.0,262182.0
344890,35.0,5813.0
344900,42.0,4833.0
344910,189.0,30491.0
344920,1.0,46.0
344960,4.0,11618.0
345010,243.0,5301163.0
345020,29.0,16540.0
345030,15.0,5036.0
345040,4.0,0.0
345050,9.0,0.0
345060,30.0,10351.0
345080,84.0,59065.0
345090,248.0,662396.0
345120,112.0,26815.0
345130,9.0,2293.0
345140,67.0,20361.0
345150,1.0,0.0
345180,1000.0,2027125.0
345200,158.0,116131.0
345220,14.0,1297.0
345230,50.0,11192.0
345240,277.0,1889146.0
345260,701.0,6672192.0
345280,43.0,3949.0
345290,4.0,1384.0
345300,1.0,24.0
345310,2.0,2477.0
345330,121.0,498005.0
345340,11.0,3097.0
345350,1000.0,3642242.0
345370,335.0,3092563.0
345390,975.0,1555788.0
345430,187.0,65758.0
345440,62.0,11980.0
345470,1.0,0.0
345480,43.0,34086.0
345540,41.0,10702.0
345557,1.0,0.0
345570,3.0,0.0
345580,13.0,65998.0
345610,499.0,3708703.0
345620,61.0,113362.0
345630,38.0,701956.0
345640,26.0,12004.0
345650,7.0,161.0
345660,413.0,982741.0
345670,12.0,0.0
345680,8.0,0.0
345681,9.0,0.0
345690,3.0,281.0
345700,35.0,2542.0
345710,22.0,1180.0
345720,12.0,0.0
345740,40.0,0.0
345741,12.0,0.0
345750,58.0,28636.0
345790,9.0,2530.0
345800,59.0,0.0
345820,738.0,844786.0
345860,111.0,54095.0
345870,15.0,0.0
345890,350.0,1671004.0
345900,2.0,0.0
345930,1.0,0.0
345980,133.0,0.0
345990,17.0,2371.0
346010,1000.0,5995192.0
346040,25.0,3156.0
346060,11.0,3531.0
346071,1.0,0.0
346080,14.0,8417.0
346090,25.0,8605.0
346110,1000.0,29624487.0
346120,47.0,313267.0
346130,1.0,55.0
346140,67.0,110084.0
346150,13.0,608.0
346160,21.0,12157.0
346170,94.0,0.0
346180,381.0,96186.0
346200,5.0,502.0
346210,11.0,82394.0
346220,116.0,229654.0
346240,33.0,168967.0
346250,22.0,448.0
346270,101.0,33696.0
346290,1.0,45.0
346300,10.0,594.0
346320,24.0,4066.0
346330,36.0,21590.0
346340,23.0,13750.0
346360,12.0,0.0
346370,2.0,30.0
346400,1.0,189.0
346420,174.0,273238.0
346430,3.0,405.0
346440,12.0,10993.0
346450,40.0,3789.0
346460,174.0,173735.0
346470,213.0,3450088.0
346480,1.0,0.0
346490,5.0,713.0
346500,34.0,102555.0
346510,21.0,5121.0
346550,44.0,8858.0
346560,498.0,285169.0
346610,35.0,67459.0
346630,78.0,24334.0
346650,11.0,125.0
346670,7.0,4248.0
346720,9.0,0.0
346730,181.0,1738500.0
346740,8.0,0.0
346741,8.0,0.0
346742,10.0,0.0
346760,2.0,104.0
346770,21.0,10611.0
346780,3.0,3633.0
346800,6.0,1188.0
346810,251.0,367765.0
346830,196.0,882409.0
346850,372.0,270552.0
346900,296.0,3426732.0
346920,13.0,1005.0
346930,37.0,29163.0
346940,1000.0,3984910.0
346950,12.0,4615.0
346970,194.0,178322.0
347000,49.0,14214.0
347040,11.0,9574.0
347050,1.0,319.0
347060,29.0,637697.0
347070,5.0,0.0
347090,162.0,175.0
347100,1.0,0.0
347110,1.0,0.0
347160,292.0,512732.0
347170,168.0,89546.0
347190,13.0,0.0
347210,12.0,0.0
347211,27.0,0.0
347212,21.0,0.0
347213,31.0,0.0
347230,19.0,1190.0
347240,1.0,15.0
347250,23.0,86436.0
347260,13.0,11762.0
347270,11.0,1862.0
347280,10.0,1562.0
347290,163.0,40351.0
347330,4.0,1445.0
347400,94.0,1671186.0
347410,6.0,1798.0
347430,561.0,420030.0
347440,82.0,23422.0
347450,3.0,0.0
347470,33.0,27792.0
347480,9.0,1679.0
347510,35.0,12558.0
347520,10.0,6502.0
347560,364.0,114317.0
347580,18.0,2031.0
347590,24.0,30088.0
347600,416.0,740879.0
347610,95.0,146577.0
347620,191.0,239560.0
347660,15.0,9210.0
347670,312.0,160262.0
347680,1.0,79.0
347690,19.0,6370.0
347710,87.0,28804.0
347720,302.0,679532.0
347730,19.0,7921.0
347790,24.0,39328.0
347820,19.0,8917.0
347830,1000.0,2462298.0
347930,6.0,56.0
347940,231.0,209474.0
347980,13.0,0.0
347981,9.0,0.0
347990,223.0,0.0
348000,2.0,338.0
348010,1.0,20.0
348030,202.0,1095935.0
348040,433.0,121.0
348070,1.0,0.0
348090,535.0,0.0
348091,140.0,0.0
348100,1.0,0.0
348160,5.0,882.0
348180,34.0,5914.0
348200,292.0,7954510.0
348210,6.0,0.0
348240,45.0,17664.0
348250,49.0,30146.0
348270,82.0,55835.0
348280,11.0,5036.0
348290,75.0,23061.0
348300,72.0,334120.0
348310,1.0,0.0
348320,1.0,136.0
348330,40.0,0.0
348340,37.0,10422.0
348360,211.0,126831.0
348380,73.0,2618.0
348400,66.0,147118.0
348430,43.0,16417.0
348440,40.0,23993.0
348450,45.0,8787.0
348460,93.0,24946.0
348470,487.0,1432032.0
348490,132.0,312838.0
348510,209.0,121773.0
348540,42.0,10673.0
348550,536.0,1371961.0
348560,50.0,20.0
348561,99.0,20.0
348620,14.0,934.0
348650,11.0,721.0
348670,219.0,170700.0
348680,3.0,0.0
348681,5.0,0.0
348682,3.0,0.0
348684,2.0,0.0
348685,2.0,0.0
348686,2.0,0.0
348687,8.0,0.0
348700,1.0,17.0
348710,307.0,841053.0
348730,18.0,4169.0
348740,2.0,390.0
348750,2.0,0.0
348760,1.0,0.0
348790,16.0,1483.0
348800,8.0,1210.0
348810,14.0,9697.0
348820,110.0,303697.0
348850,4.0,295.0
348860,9.0,993.0
348870,39.0,7532.0
348910,81.0,199902.0
348940,8.0,0.0
348950,52.0,18325.0
348960,11.0,2781.0
348980,6.0,1086.0
348990,12.0,0.0
349000,6.0,0.0
349020,17.0,2036.0
349040,1000.0,2211490.0
349060,7.0,2094.0
349080,1.0,0.0
349100,38.0,29205.0
349140,89.0,36341.0
349150,3.0,142.0
349190,21.0,44681.0
349220,364.0,795520.0
349230,8.0,0.0
349231,5.0,0.0
349240,14.0,10659.0
349250,153.0,706796.0
349260,21.0,18012.0
349270,50.0,20295.0
349280,10.0,6878.0
349300,51.0,78648.0
349310,111.0,0.0
349320,12.0,11471.0
349350,32.0,0.0
349370,1.0,0.0
349440,38.0,7612.0
349450,21.0,3492.0
349460,8.0,3597.0
349480,7.0,1851.0
349500,220.0,156518.0
349510,60.0,19093.0
349530,20.0,16922.0
349540,28.0,14125.0
349550,37.0,19322.0
349580,95.0,17416.0
349650,6.0,164.0
349670,9.0,5307.0
349680,74.0,18050.0
349690,25.0,9942.0
349700,33.0,78526.0
349710,1.0,23.0
349720,8.0,1133.0
349730,299.0,749771.0
349740,15.0,0.0
349750,6.0,672.0
349760,26.0,13510.0
349770,17.0,0.0
349780,2.0,376.0
349790,142.0,138687.0
349810,1.0,0.0
349830,302.0,0.0
349840,12.0,3372.0
349934,1.0,0.0
349935,4.0,0.0
349937,1.0,0.0
349938,1.0,0.0
349940,2.0,0.0
349950,9.0,2624.0
349960,2.0,0.0
349980,1.0,23.0
350000,6.0,541.0
350010,104.0,41250.0
350020,1.0,102.0
350060,12.0,0.0
350070,608.0,793210.0
350080,1000.0,1000749.0
350090,10.0,860.0
350110,151.0,265698.0
350150,80.0,64625.0
350200,51.0,12995.0
350210,27.0,13834.0
350220,90.0,5226.0
350270,5.0,0.0
350271,5.0,0.0
350272,18.0,0.0
350280,1000.0,1432607.0
350300,2.0,2132.0
350310,180.0,334782.0
350380,38.0,2826.0
350400,1.0,66.0
350410,1.0,0.0
350412,1.0,0.0
350414,3.0,0.0
350460,32.0,0.0
350480,20.0,7093.0
350490,20.0,5707.0
350500,95.0,21908.0
350530,44.0,32073.0
350550,12.0,14110.0
350600,83.0,21317.0
350610,19.0,4758.0
350620,29.0,8077.0
350630,18.0,3687.0
350640,1000.0,876804.0
350660,1.0,2039.0
350680,1.0,0.0
350690,37.0,0.0
350700,2.0,26098.0
350710,23.0,24169.0
350740,286.0,166712.0
350770,73.0,20288.0
350780,86.0,13347.0
350800,6.0,1904.0
350810,63.0,65308.0
350840,5.0,11883.0
350880,14.0,10567.0
350910,205.0,208108.0
350970,65.0,9813.0
351030,202.0,8032279.0
351040,147.0,367224.0
351050,36.0,283218.0
351060,34.0,3769.0
351070,1.0,0.0
351080,41.0,39403.0
351090,260.0,823036.0
351100,342.0,498984.0
351140,6.0,1107.0
351150,208.0,71232.0
351170,6.0,4213.0
351220,8.0,9426.0
351230,88.0,138904.0
351240,31.0,49473.0
351250,56.0,42724.0
351290,1000.0,1185618.0
351300,75.0,159078.0
351320,14.0,71545.0
351330,19.0,34834.0
351340,238.0,59837.0
351390,6.0,0.0
351400,9.0,2975.0
351410,1.0,87.0
351420,7.0,317.0
351430,2.0,0.0
351450,33.0,6018.0
351461,8.0,0.0
351470,50.0,7617.0
351480,186.0,221864.0
351490,357.0,425151.0
351510,534.0,397625.0
351570,10.0,192.0
351590,7.0,0.0
351591,9.0,0.0
351630,1.0,8.0
351640,82.0,47257.0
351680,3.0,0.0
351690,4.0,1539.0
351700,562.0,4600744.0
351710,1000.0,6560267.0
351720,13.0,7710.0
351730,58.0,16171.0
351740,8.0,0.0
351790,3.0,464.0
351800,12.0,2314.0
351810,10.0,2248.0
351820,14.0,4497.0
351860,114.0,161764.0
351870,74.0,157536.0
351890,403.0,0.0
351900,186.0,641664.0
351910,176.0,256913.0
351920,1000.0,668249.0
351930,1.0,0.0
351940,208.0,77337.0
351970,1000.0,3920704.0
351990,952.0,1470632.0
352000,105.0,632.0
352010,88.0,115286.0
352030,19.0,4053.0
352050,12.0,6979.0
352070,82.0,27478.0
352080,13.0,3374.0
352120,13.0,6885.0
352130,27.0,27412.0
352140,52.0,53892.0
352150,11.0,0.0
352170,21.0,2005.0
352182,7.0,0.0
352183,4.0,0.0
352184,14.0,0.0
352185,2.0,0.0
352186,11.0,0.0
352187,4.0,0.0
352188,4.0,0.0
352189,4.0,0.0
352190,19.0,295174.0
352200,6.0,0.0
352210,4.0,1872.0
352220,212.0,399630.0
352230,12.0,0.0
352240,98.0,23161.0
352280,8.0,1152.0
352290,9.0,6996.0
352360,15.0,3935.0
352370,20.0,53133.0
352400,1000.0,2490291.0
352430,119.0,199426.0
352440,15.0,3454.0
352520,1000.0,384078.0
352530,4.0,800.0
352550,714.0,903527.0
352560,6.0,0.0
352580,27.0,9747.0
352590,15.0,0.0
352610,102.0,200936.0
352620,22.0,6442.0
352640,14.0,4867.0
352700,3.0,2746.0
352710,7.0,0.0
352720,1000.0,2803574.0
352730,6.0,0.0
352740,16.0,9783.0
352750,3.0,711.0
352760,15.0,5776.0
352780,188.0,107629.0
352790,10.0,1291.0
352810,11.0,1840.0
352840,75.0,0.0
352850,5.0,578.0
352890,116.0,107007.0
352900,7.0,292.0
352950,220.0,36020.0
352960,34.0,9716.0
352980,2.0,0.0
352990,2.0,0.0
352991,8.0,0.0
353000,2.0,0.0
353050,15.0,0.0
353051,6.0,0.0
353052,5.0,0.0
353053,7.0,0.0
353060,2.0,0.0
353070,62.0,19464.0
353080,7.0,2163.0
353090,281.0,355518.0
353110,17.0,14739.0
353130,10.0,8482.0
353140,9.0,0.0
353190,96.0,60917.0
353220,6.0,758.0
353260,1.0,50.0
353270,1000.0,4585950.0
353280,34.0,19885.0
353300,5.0,337.0
353330,468.0,292616.0
353340,19.0,5956.0
353360,12.0,349.0
353370,1000.0,0.0
353380,1000.0,0.0
353390,7.0,0.0
353540,415.0,679582.0
353550,192.0,50504.0
353560,1000.0,128307.0
353570,3.0,0.0
353571,4.0,0.0
353580,35.0,11326.0
353600,5.0,414.0
353610,17.0,1766.0
353620,8.0,0.0
353630,45.0,30852.0
353640,933.0,1363692.0
353700,476.0,256687.0
353760,7.0,0.0
353761,5.0,0.0
353770,3.0,0.0
353790,8.0,2441.0
353820,13.0,0.0
353830,347.0,0.0
353850,2.0,0.0
353890,53.0,56887.0
353940,12.0,1686.0
353970,6.0,0.0
353980,27.0,11888.0
353990,10.0,1737.0
354020,2.0,0.0
354030,7.0,2463.0
354040,1.0,188.0
354050,20.0,29899.0
354140,1000.0,739638.0
354160,94.0,210400.0
354170,1.0,0.0
354180,17.0,4128.0
354200,10.0,36423.0
354230,24.0,30405.0
354240,1000.0,760468.0
354270,1.0,0.0
354280,7.0,1222.0
354290,7.0,5085.0
354310,18.0,29828.0
354330,132.0,0.0
354331,27.0,0.0
354350,8.0,0.0
354380,677.0,434656.0
354400,182.0,125838.0
354430,157.0,167050.0
354461,1.0,0.0
354462,1.0,0.0
354463,1.0,0.0
354464,4.0,0.0
354465,3.0,0.0
354466,2.0,0.0
354467,11.0,0.0
354468,27.0,0.0
354469,1.0,0.0
354500,2.0,113.0
354520,1.0,20.0
354560,13.0,6262.0
354600,19.0,390249.0
354620,48.0,18396.0
354640,11.0,2293543.0
354650,236.0,20016.0
354680,244.0,76002.0
354690,5.0,988.0
354700,3.0,0.0
354701,3.0,0.0
354702,2.0,0.0
354720,17.0,1769.0
354730,29.0,31503.0
354740,82.0,169448.0
354770,8.0,2468.0
354810,4.0,120.0
354820,15.0,2620.0
354830,1000.0,1003034.0
354860,37.0,34443.0
354900,3.0,1761.0
354920,14.0,2711.0
354930,3.0,168.0
354950,20.0,4025.0
354960,12.0,1652.0
354970,34.0,3739.0
355000,7.0,87344.0
355010,33.0,8872.0
355020,1.0,35.0
355030,20.0,139932.0
355050,530.0,525792.0
355060,150.0,186459.0
355080,6.0,429.0
355100,20.0,12647.0
355120,6.0,536.0
355130,150.0,334768.0
355140,12.0,3664.0
355150,344.0,117342.0
355170,144.0,54900.0
355180,154.0,111355.0
355190,18.0,3121.0
355203,1.0,0.0
355230,16.0,2876.0
355240,150.0,30097.0
355250,272.0,333519.0
355260,1.0,0.0
355270,132.0,27343.0
355280,5.0,2347.0
355300,1.0,0.0
355310,19.0,3214.0
355340,14.0,0.0
355341,18.0,0.0
355350,28.0,15787.0
355360,8.0,0.0
355370,14.0,9031.0
355380,2.0,604.0
355400,100.0,25742.0
355410,53.0,31693.0
355420,72.0,58998.0
355430,17.0,3158.0
355440,1.0,0.0
355450,1.0,0.0
355460,24.0,1489.0
